,t,x,y,v_{x},v_{y}
362,99.6,-0.000863,8.83e-05,3.2700000000000005e-06,4.97e-05
363,99.8,-0.0008590000000000001,9.91e-05,1.11e-05,4.4e-05
364,100.0,-0.000858,0.000106,1.58e-05,4.93e-05
365,100.0,-0.000853,0.000119,1.55e-05,5.64e-05
366,100.0,-0.000852,0.000128,8.27e-06,5.0900000000000004e-05
367,101.0,-0.00085,0.00013900000000000002,1.9900000000000003e-05,3.86e-05
368,101.0,-0.0008440000000000001,0.00014400000000000003,8.370000000000001e-06,3.65e-05
369,101.0,-0.000846,0.000154,-9.61e-06,3.41e-05
370,101.0,-0.000848,0.000158,-7.96e-06,3.48e-05
371,101.0,-0.00085,0.00016800000000000002,5.85e-06,5.4199999999999996e-05
372,102.0,-0.000846,0.000179,2.4500000000000003e-05,5.44e-05
373,102.0,-0.00084,0.00018899999999999999,1.36e-05,4.58e-05
374,102.0,-0.00084,0.00019800000000000002,-1.95e-06,4.52e-05
375,102.0,-0.000841,0.00020800000000000001,-1.49e-05,2.93e-05
376,102.0,-0.000846,0.00020899999999999998,-1.85e-05,4.12e-05
377,103.0,-0.000848,0.00022399999999999997,-2.86e-06,6.48e-05
378,103.0,-0.000847,0.000235,-1.62e-06,4.33e-05
379,103.0,-0.0008490000000000001,0.00024100000000000003,8.699999999999999e-07,3.29e-05
380,103.0,-0.000847,0.000248,7.2e-06,4.04e-05
381,103.0,-0.000846,0.000257,2.6899999999999997e-06,3.76e-05
382,104.0,-0.000846,0.000263,-6.07e-06,4.04e-05
383,104.0,-0.000848,0.000274,-7.85e-06,4.82e-05
384,104.0,-0.0008490000000000001,0.00028300000000000005,-2.26e-05,4.91e-05
385,104.0,-0.000857,0.00029299999999999997,-2.94e-05,4.22e-05
386,104.0,-0.000861,0.000299,-1.1e-06,3.46e-05
387,105.0,-0.000858,0.000307,6.38e-06,4.19e-05
388,105.0,-0.000858,0.000316,-1.64e-06,5.19e-05
389,105.0,-0.000858,0.00032799999999999995,-1.6300000000000003e-06,5.1200000000000004e-05
390,105.0,-0.0008590000000000001,0.000337,3.0200000000000003e-06,3.3799999999999995e-05
391,105.0,-0.000857,0.00034100000000000005,-1.4e-06,4.21e-05
392,106.0,-0.0008590000000000001,0.000354,-1.03e-05,4.81e-05
393,106.0,-0.000861,0.000361,-2.23e-05,5.84e-05
394,106.0,-0.0008680000000000001,0.000377,-2.26e-05,6.610000000000001e-05
395,106.0,-0.00087,0.00038700000000000003,-1.33e-05,5.27e-05
396,106.0,-0.0008740000000000001,0.00039799999999999997,-1.25e-05,4.94e-05
397,107.0,-0.000875,0.000407,-5.370000000000001e-06,4.87e-05
398,107.0,-0.0008759999999999999,0.00041700000000000005,-1.85e-06,4.19e-05
399,107.0,-0.0008759999999999999,0.000424,3.65e-06,3.43e-05
400,107.0,-0.0008740000000000001,0.000431,7.690000000000001e-06,3.34e-05
401,107.0,-0.000873,0.00043700000000000005,4.7e-06,3.960000000000001e-05
402,108.0,-0.000872,0.000447,2.03e-06,4.97e-05
403,108.0,-0.000872,0.00045700000000000005,-1.18e-05,3.48e-05
404,108.0,-0.0008770000000000001,0.00046100000000000004,-1.66e-05,5.61e-05
405,108.0,-0.000879,0.000479,-1.2800000000000001e-05,6.34e-05
406,108.0,-0.000882,0.000486,-4.66e-06,2.23e-05
407,109.0,-0.000881,0.000488,9.390000000000002e-06,-8.82e-06
408,109.0,-0.000878,0.000483,3.7200000000000004e-06,-2.11e-05
409,109.0,-0.000879,0.00048,-2.78e-06,-5.97e-05
410,109.0,-0.00088,0.000459,-7.33e-06,-8.31e-05
411,109.0,-0.000882,0.000446,-1.02e-05,-5.47e-05
412,110.0,-0.000884,0.00043700000000000005,1.92e-06,-4.5400000000000006e-05
413,110.0,-0.000881,0.000428,3.2700000000000005e-06,-4.0300000000000004e-05
414,110.0,-0.000882,0.00042100000000000004,-2.33e-06,-4.12e-05
415,110.0,-0.000882,0.00041200000000000004,-3.9300000000000004e-07,-4.79e-05
416,110.0,-0.000883,0.000402,-8.83e-06,-5.71e-05
417,111.0,-0.000886,0.000389,-3.7399999999999998e-06,-4.7100000000000006e-05
418,111.0,-0.000884,0.000383,3.2100000000000003e-07,-4.4699999999999996e-05
419,111.0,-0.000886,0.000371,2.27e-06,-5.6500000000000005e-05
420,111.0,-0.000883,0.00035999999999999997,3.89e-06,-4.72e-05
421,111.0,-0.000884,0.00035200000000000005,2.1e-06,-3.83e-05
422,112.0,-0.000882,0.000345,1.3e-05,-4.26e-05
423,112.0,-0.000879,0.000335,1.29e-05,-4.61e-05
424,112.0,-0.0008770000000000001,0.00032700000000000003,-9.07e-06,-3.99e-05
425,112.0,-0.000883,0.000319,-2.5800000000000003e-06,-4.39e-05
426,112.0,-0.000878,0.00030900000000000003,1.93e-05,-5.04e-05
427,113.0,-0.000875,0.000299,3.17e-06,-5.0600000000000003e-05
428,113.0,-0.0008770000000000001,0.000289,-4.26e-06,-4.69e-05
429,113.0,-0.0008770000000000001,0.00028000000000000003,8.050000000000001e-06,-3.65e-05
430,113.0,-0.0008740000000000001,0.000274,1.03e-05,-5.5e-05
431,113.0,-0.000872,0.00025800000000000004,-6.85e-07,-6.32e-05
432,114.0,-0.0008740000000000001,0.000249,-1.1299999999999999e-07,-4.49e-05
433,114.0,-0.000873,0.00024,7.3099999999999995e-06,-5.0600000000000003e-05
434,114.0,-0.000871,0.00022899999999999998,-7.46e-06,-5.5100000000000004e-05
435,114.0,-0.0008759999999999999,0.000218,-2.1499999999999997e-05,-6.22e-05
436,114.0,-0.00088,0.000204,3.1899999999999996e-05,-0.000184
437,115.0,-0.000863,0.000145,5e-05,-0.000175
438,115.0,-0.00086,0.000134,8.84e-06,-6.429999999999999e-05
439,115.0,-0.0008590000000000001,0.000119,-3.67e-06,-3.74e-05
440,115.0,-0.000861,0.000119,-1.23e-05,-3.5900000000000005e-05
441,115.0,-0.0008640000000000001,0.000105,-1.44e-05,-4.16e-05
442,116.0,-0.000867,0.000102,-2.34e-05,-2.94e-05
443,116.0,-0.0008740000000000001,9.3e-05,-1.0800000000000002e-05,-4.53e-05
444,116.0,-0.000871,8.41e-05,1.17e-05,-6.94e-05
445,116.0,-0.0008690000000000001,6.52e-05,1.3e-05,-5.8200000000000005e-05
446,116.0,-0.000866,6.08e-05,-4.73e-06,-4.63e-05
447,117.0,-0.000871,4.67e-05,-1.3e-05,-6.33e-05
448,117.0,-0.000871,3.5499999999999996e-05,-1.8600000000000002e-06,-3.65e-05
449,117.0,-0.000871,3.2099999999999994e-05,-3.14e-06,-2.37e-05
450,117.0,-0.000872,2.6e-05,1.61e-06,-3.2500000000000004e-05
451,117.0,-0.000871,1.91e-05,1.44e-05,-5.66e-05
452,118.0,-0.000867,3.3700000000000003e-06,1.77e-05,-5.64e-05
453,118.0,-0.0008640000000000001,-3.5e-06,1.4200000000000001e-05,-8.48e-05
454,118.0,-0.000861,-3.05e-05,8.84e-06,-0.00013000000000000002
455,118.0,-0.00086,-5.54e-05,-1.1400000000000001e-05,-6.63e-05
456,118.0,-0.000866,-5.7e-05,-1.7000000000000003e-05,4.13e-06
457,119.0,-0.000867,-5.37e-05,-1.41e-05,2.6700000000000002e-05
458,119.0,-0.000871,-4.63e-05,-1.43e-05,4.4e-05
459,119.0,-0.000873,-3.61e-05,-3.09e-06,4.8e-05
460,119.0,-0.000872,-2.72e-05,-3.44e-06,2.54e-05
461,119.0,-0.0008740000000000001,-2.6e-05,-4.39e-07,7.86e-06
462,120.0,-0.000873,-2.4e-05,9.07e-06,4.93e-05
463,120.0,-0.00087,-6.24e-06,9.009999999999998e-06,6.18e-05
464,120.0,-0.0008690000000000001,7.27e-07,-2.5899999999999998e-06,4.28e-05
465,120.0,-0.000872,1.09e-05,-9.66e-06,3.68e-05
466,120.0,-0.000873,1.54e-05,-1.33e-05,3.7199999999999996e-05
467,121.0,-0.0008770000000000001,2.58e-05,-9.93e-06,1.3700000000000001e-05
468,121.0,-0.0008770000000000001,2.09e-05,8.77e-06,-3.24e-05
469,121.0,-0.000873,1.2800000000000001e-05,8.040000000000001e-06,-4.5900000000000004e-05
470,121.0,-0.0008740000000000001,2.5800000000000003e-06,1.4e-05,-4.69e-05
471,121.0,-0.0008680000000000001,-5.94e-06,2.46e-05,-6.79e-05
472,122.0,-0.0008640000000000001,-2.46e-05,3.4700000000000007e-06,-6.22e-05
473,122.0,-0.000866,-3.08e-05,-1.55e-07,-3.39e-05
474,122.0,-0.0008640000000000001,-3.82e-05,5.66e-06,-4.27e-05
475,122.0,-0.0008640000000000001,-4.79e-05,-1.32e-05,-4.99e-05
476,122.0,-0.0008690000000000001,-5.81e-05,-1.02e-05,-5.2900000000000005e-05
477,123.0,-0.0008680000000000001,-6.900000000000001e-05,-1.6899999999999997e-05,-4.06e-05
478,123.0,-0.0008759999999999999,-7.439999999999999e-05,-2.4e-05,-5.89e-05
479,123.0,-0.000878,-9.26e-05,-7.3099999999999995e-06,-5.89e-05
480,123.0,-0.000879,-9.790000000000001e-05,2.5800000000000003e-06,-2.8100000000000002e-05
481,123.0,-0.0008770000000000001,-0.00010400000000000001,1.54e-06,-4.91e-05
482,124.0,-0.000878,-0.00011800000000000001,4.27e-07,-7.12e-05
483,124.0,-0.0008770000000000001,-0.000132,-1.2e-06,-6.17e-05
484,124.0,-0.000879,-0.00014199999999999998,3.68e-06,-3.7e-05
485,124.0,-0.000875,-0.000147,1.1e-05,-3.63e-05
486,124.0,-0.0008740000000000001,-0.000157,8.750000000000001e-06,-4.3400000000000005e-05
487,125.0,-0.000872,-0.00016399999999999997,7.9e-06,-4.35e-05
488,125.0,-0.000871,-0.000174,-3.8900000000000006e-07,-5.0600000000000003e-05
489,125.0,-0.000872,-0.000185,1.18e-05,-5.04e-05
490,125.0,-0.000866,-0.00019399999999999997,1.2e-05,-4.66e-05
491,125.0,-0.000867,-0.00020300000000000003,2.73e-06,-4.81e-05
492,126.0,-0.000865,-0.000214,8.07e-06,-3.8100000000000005e-05
493,126.0,-0.0008640000000000001,-0.00021899999999999998,-2.4e-06,-2.08e-05
494,126.0,-0.000866,-0.000222,-1.93e-05,-1.88e-05
495,126.0,-0.000871,-0.00022600000000000002,6.92e-07,-3.7900000000000006e-05
496,126.0,-0.000866,-0.000237,1.76e-05,-5.2900000000000005e-05
497,127.0,-0.0008640000000000001,-0.000247,5.85e-06,-4.9000000000000005e-05
498,127.0,-0.0008640000000000001,-0.000257,1.99e-06,-4.1500000000000006e-05
499,127.0,-0.0008640000000000001,-0.000264,-1.1600000000000001e-06,-3.46e-05
500,127.0,-0.0008640000000000001,-0.00027,7e-07,-3.13e-05
501,127.0,-0.000863,-0.00027600000000000004,-6.02e-06,-3.86e-05
502,128.0,-0.000866,-0.000286,-2.14e-05,-5.18e-05
503,128.0,-0.000872,-0.000297,-4.92e-06,-6.87e-05
504,128.0,-0.0008680000000000001,-0.000313,4.7200000000000005e-06,-6.82e-05
505,128.0,-0.00087,-0.000324,-2.82e-06,-4e-05
506,128.0,-0.00087,-0.000329,1.54e-05,-4.26e-05
507,129.0,-0.0008640000000000001,-0.00034100000000000005,2.1499999999999997e-05,-5.23e-05
508,129.0,-0.000861,-0.00035,1.93e-05,-2.82e-05
509,129.0,-0.000856,-0.00035299999999999996,1.72e-05,-3.5499999999999996e-05
510,129.0,-0.0008540000000000002,-0.000364,5.41e-06,-5.64e-05
511,129.0,-0.0008540000000000002,-0.000375,-1.34e-05,-5.41e-05
512,130.0,-0.0008590000000000001,-0.000386,-1.24e-05,-4.8e-05
513,130.0,-0.0008590000000000001,-0.000394,8.930000000000001e-06,-4.7100000000000006e-05
514,130.0,-0.000856,-0.00040500000000000003,1.15e-05,-5.0299999999999996e-05
515,130.0,-0.0008540000000000002,-0.000415,-3.67e-06,-4.7100000000000006e-05
516,130.0,-0.000857,-0.000424,-1.47e-05,-5.13e-05
517,131.0,-0.00086,-0.000435,-5.15e-06,-4.1400000000000003e-05
518,131.0,-0.0008590000000000001,-0.00044,4.34e-07,-3.46e-05
519,131.0,-0.00086,-0.000449,3e-06,-4.38e-05
520,131.0,-0.000858,-0.00045799999999999997,5.35e-06,-4.1500000000000006e-05
521,131.0,-0.000858,-0.000465,8.73e-06,-2.98e-05
522,132.0,-0.000855,-0.00047,1.32e-05,-3.09e-05
523,132.0,-0.000853,-0.00047799999999999996,1.63e-05,-5.05e-05
524,132.0,-0.000848,-0.00049,9.119999999999999e-06,-7.950000000000001e-05
525,132.0,-0.0008490000000000001,-0.00051,7.38e-06,-6.81e-05
526,132.0,-0.0008449999999999999,-0.000517,1.49e-05,-3.32e-05
527,133.0,-0.000843,-0.000523,1.5100000000000001e-05,-4.1700000000000004e-05
528,133.0,-0.0008390000000000001,-0.0005340000000000001,1.77e-05,-5.13e-05
529,133.0,-0.0008359999999999999,-0.000543,5.24e-06,-5.93e-05
530,133.0,-0.0008370000000000001,-0.0005579999999999999,-7.95e-06,-4.97e-05
531,133.0,-0.0008390000000000001,-0.0005629999999999999,-5.88e-06,-3.54e-05
532,134.0,-0.0008390000000000001,-0.000572,8.279999999999999e-06,-4.72e-05
533,134.0,-0.0008359999999999999,-0.000582,1.2e-06,-5.4199999999999996e-05
534,134.0,-0.0008390000000000001,-0.000593,-2.74e-06,-4.68e-05
535,134.0,-0.0008370000000000001,-0.000601,6.38e-06,-4.25e-05
536,134.0,-0.0008359999999999999,-0.00061,8.09e-06,-6.0100000000000004e-05
537,135.0,-0.0008340000000000001,-0.000625,3.58e-06,-5.77e-05
538,135.0,-0.000835,-0.000634,5.3e-06,-5.31e-05
539,135.0,-0.0008320000000000001,-0.0006459999999999999,1.15e-05,-6.19e-05
540,135.0,-0.00083,-0.000658,-5.98e-06,-5.72e-05
541,135.0,-0.0008340000000000001,-0.0006690000000000001,-6.44e-06,-5.59e-05
542,136.0,-0.000833,-0.000681,6.62e-06,-5.84e-05
543,136.0,-0.0008309999999999999,-0.0006920000000000001,2.14e-06,-6.69e-05
544,136.0,-0.0008320000000000001,-0.0007070000000000001,5.12e-08,-7.159999999999999e-05
545,136.0,-0.0008309999999999999,-0.000721,-1.9100000000000003e-06,-5.35e-05
546,136.0,-0.000833,-0.0007290000000000002,-8.09e-06,-4.5400000000000006e-05
547,137.0,-0.0008340000000000001,-0.0007390000000000001,-1.6000000000000001e-06,-5.2900000000000005e-05
548,137.0,-0.000833,-0.00075,2.21e-06,-4.69e-05
549,137.0,-0.0008340000000000001,-0.000758,-4.360000000000001e-06,-4.83e-05
550,137.0,-0.000835,-0.000769,-2.6e-06,-4.5100000000000005e-05
551,137.0,-0.000835,-0.0007759999999999999,1.8e-05,-3.37e-05
552,138.0,-0.000828,-0.000783,2.22e-05,-6.0100000000000004e-05
553,138.0,-0.000826,-0.0008,3.99e-07,-6.39e-05
554,138.0,-0.000828,-0.0008079999999999999,7.65e-06,-3.05e-05
555,138.0,-0.000823,-0.0008120000000000001,1.27e-05,-5e-05
556,138.0,-0.000823,-0.000828,2.72e-06,-5.3400000000000004e-05
557,139.0,-0.000822,-0.0008340000000000001,7.77e-06,-3.61e-05
558,139.0,-0.00082,-0.000843,1.0500000000000001e-05,-4.4999999999999996e-05
559,139.0,-0.0008170000000000001,-0.000852,1.6100000000000002e-05,-4.74e-05
560,139.0,-0.0008129999999999999,-0.000862,1.5100000000000001e-05,-5.23e-05
561,139.0,-0.000811,-0.000873,8.540000000000001e-06,-3.9800000000000005e-05
562,140.0,-0.0008100000000000001,-0.000878,5.07e-06,-5.0700000000000006e-05
563,140.0,-0.000809,-0.000893,-9.340000000000002e-06,-5.27e-05
564,140.0,-0.000814,-0.0008990000000000001,-1.06e-05,-4.2999999999999995e-05
565,140.0,-0.000814,-0.00091,-1.1400000000000001e-05,-6.47e-05
566,140.0,-0.0008179999999999999,-0.000925,-1.4200000000000001e-05,-5.84e-05
567,141.0,-0.0008190000000000001,-0.0009329999999999999,-3.4500000000000003e-07,-5.5599999999999996e-05
568,141.0,-0.0008179999999999999,-0.000947,-7.66e-06,-4.93e-05
569,141.0,-0.000822,-0.000953,3.3700000000000003e-06,-4.28e-05
570,141.0,-0.0008170000000000001,-0.0009640000000000001,1.58e-05,-4.27e-05
571,141.0,-0.000816,-0.0009699999999999999,-1.56e-08,-2.5300000000000002e-05
